ENSEMBL	ENTREZID	SYMBOL
ENSG00000213782	51202	DDX47
ENSG00000228340	284756	LINC02910
ENSG00000228340	284757	MIR646HG
ENSG00000228340	729296	LOC729296
ENSG00000237022	3107	HLA-C
ENSG00000266053	101927275	NDUFV2-AS1
ENSG00000291031	286554	BCORP1
ENSG00000291031	105377223	LOC105377223
ENSG00000291104	54718	BTN2A3P
ENSG00000141568	3607	FOXK2
ENSG00000105717	80714	PBX4
ENSG00000125875	128637	TBC1D20
ENSG00000126858	55288	RHOT1
ENSG00000108439	55163	PNPO
ENSG00000179698	340390	WDR97
ENSG00000264107	105371722	MIR4733HG
ENSG00000251179	103752589	TMEM92-AS1
ENSG00000158859	9507	ADAMTS4
ENSG00000119321	23307	FKBP15
ENSG00000154153	54463	RETREG1
ENSG00000120647	84318	CCDC77
ENSG00000224975	8552	INE1
ENSG00000064886	1117	CHI3L2
ENSG00000104884	2068	ERCC2
ENSG00000176454	254531	LPCAT4
ENSG00000272143	283481	FGF14-AS2
ENSG00000308793	124901933	LOC124901933
ENSG00000256940	105369340	PPP1R14B-AS1
ENSG00000138668	3184	HNRNPD
ENSG00000141569	201292	TRIM65
ENSG00000198774	9182	RASSF9
ENSG00000007402	9254	CACNA2D2
ENSG00000103489	64131	XYLT1
ENSG00000174010	80311	KLHL15
ENSG00000228395	101929270	LOC101929270
ENSG00000228925	139355231	MCFD2-AS1
ENSG00000265666	101929693	RARA-AS1
ENSG00000100505	114088	TRIM9
ENSG00000101670	9388	LIPG
ENSG00000156469	51001	MTERF3
ENSG00000197912	6687	SPG7
ENSG00000197912	101930112	LOC101930112
ENSG00000291118	79970	ZNF767P
ENSG00000173200	165631	PARP15
ENSG00000266962	108783654	HSD17B1-AS1
ENSG00000151413	80224	NUBPL
ENSG00000112578	705	BYSL
ENSG00000290876	100288203	WHAMMP4
ENSG00000115239	51130	ASB3
ENSG00000115239	100302652	GPR75-ASB3
ENSG00000130147	23677	SH3BP4
ENSG00000179562	79571	GCC1
ENSG00000132664	10621	POLR3F
ENSG00000204677	653316	FAM153CP
ENSG00000291133	554236	DPY19L2P1
ENSG00000067248	54505	DHX29
ENSG00000298361	101927241	LOC101927241
ENSG00000237051	2550	GABBR1
ENSG00000154079	135154	SDHAF4
ENSG00000185869	374899	ZNF829
ENSG00000163807	57456	KIAA1143
ENSG00000126768	10245	TIMM17B
ENSG00000279968	100507462	CCDC28A-AS1
ENSG00000124107	6590	SLPI
ENSG00000137161	10695	CNPY3
ENSG00000167987	55048	VPS37C
ENSG00000172590	122704	MRPL52
ENSG00000174886	126328	NDUFA11
ENSG00000203930	286411	LINC00632
ENSG00000242498	348110	ARPIN
ENSG00000273008	118568825	CSGALNACT2-DT
ENSG00000290880	646278	PDCD6IPP2
ENSG00000293311	150776	SMPD4BP
ENSG00000234072	105374363	GTF3C2-AS2
ENSG00000151364	65987	KCTD14
ENSG00000204695	442191	OR14J1
ENSG00000100030	5594	MAPK1
ENSG00000132275	23378	RRP8
ENSG00000213057	400798	C1orf220
ENSG00000293405	171523	CYP2T1P
ENSG00000132128	10489	LRRC41
ENSG00000290560	653188	GUSBP3
ENSG00000007516	8938	BAIAP3
ENSG00000100941	5411	PNN
ENSG00000111142	10988	METAP2
ENSG00000144283	8502	PKP4
ENSG00000167377	7571	ZNF23
ENSG00000174177	348180	CTU2
ENSG00000227214	414761	HCG15
ENSG00000240972	4282	MIF
ENSG00000246214	101929524	RETREG1-AS1
ENSG00000305156	107984505	LOC107984505
ENSG00000292058	126328	NDUFA11
ENSG00000009954	9031	BAZ1B
ENSG00000126432	25824	PRDX5
ENSG00000139574	8620	NPFF
ENSG00000290203	134826889	SPESP1-NOX5
ENSG00000226614	7922	SLC39A7
ENSG00000187566	378884	NHLRC1
ENSG00000149311	472	ATM
ENSG00000128268	4248	MGAT3
ENSG00000196636	57001	SDHAF3
ENSG00000164707	26266	SLC13A4
ENSG00000067057	5214	PFKP
ENSG00000155275	152992	TRMT44
ENSG00000080819	1371	CPOX
ENSG00000145736	2966	GTF2H2
ENSG00000145736	728340	GTF2H2C
ENSG00000161999	339123	JMJD8
ENSG00000169131	6940	ZNF354A
ENSG00000185946	55599	RNPC3
ENSG00000216863	285780	LY86-AS1
ENSG00000085449	57590	WDFY1
ENSG00000122477	127495	LRRC39
ENSG00000130813	55337	SHFL
ENSG00000131051	9584	RBM39
ENSG00000152104	5784	PTPN14
ENSG00000152492	152137	CCDC50
ENSG00000163975	4241	MELTF
ENSG00000172687	148203	ZNF738
ENSG00000182903	170960	ZNF721
ENSG00000224156	203068	TUBB
ENSG00000225177	124900217	LOC124900217
ENSG00000235173	51236	HGH1
ENSG00000259877	123706547	ZNF778-DT
ENSG00000114742	57599	WDR48
ENSG00000183520	51118	UTP11
ENSG00000253626	143244	EIF5AL1
ENSG00000271913	105378083	TAGAP-AS1
ENSG00000063978	6047	RNF4
ENSG00000213658	27040	LAT
ENSG00000257108	283948	NHLRC4
ENSG00000310416	105379271	LOC105379271
ENSG00000203993	85026	ARRDC1-AS1
ENSG00000204673	84335	AKT1S1
ENSG00000162722	25893	TRIM58
ENSG00000290989	100287497	SEPTIN7P13
ENSG00000234390	158572	USP27X-DT
ENSG00000138670	153020	RASGEF1B
ENSG00000179988	118672	PSTK
ENSG00000142396	105372481	ERVK3-1
ENSG00000143799	142	PARP1
ENSG00000145107	116211	TM4SF19
ENSG00000147996	220869	ZNG1E
ENSG00000156218	57188	ADAMTSL3
ENSG00000164251	2150	F2RL1
ENSG00000165879	10023	FRAT1
ENSG00000197971	4155	MBP
ENSG00000284936	51522	TMEM14C
ENSG00000101888	55916	NXT2
ENSG00000198498	55319	TMA16
ENSG00000186638	347240	KIF24
ENSG00000146729	2631	NIPSNAP2
ENSG00000285390	93974	ATP5IF1
ENSG00000293268	124906262	LOC124906262
ENSG00000076053	10179	RBM7
ENSG00000163481	64320	RNF25
ENSG00000187824	388335	TMEM220
ENSG00000286369	105369363	LOC105369363
ENSG00000124784	83732	RIOK1
ENSG00000254245	56112	PCDHGA3
ENSG00000275618	51283	BFAR
ENSG00000184860	93517	SDR42E1
ENSG00000105583	51398	WDR83OS
ENSG00000198522	11321	GPN1
ENSG00000022567	57210	SLC45A4
ENSG00000117335	4179	CD46
ENSG00000128573	93986	FOXP2
ENSG00000134824	9415	FADS2
ENSG00000164967	138716	RPP25L
ENSG00000232729	101926943	GTF2I-AS1
ENSG00000186660	80829	ZFP91
ENSG00000136891	54881	TEX10
ENSG00000147677	8667	EIF3H
ENSG00000166133	27079	RPUSD2
ENSG00000175634	6199	RPS6KB2
ENSG00000138336	80312	TET1
ENSG00000141959	5211	PFKL
ENSG00000265566	106481087	RN7SL605P
ENSG00000131652	79228	THOC6
ENSG00000228405	6048	RNF5
ENSG00000285815	106865373	GET1-SH3BGR
ENSG00000186300	148254	ZNF555
ENSG00000273802	8339	H2BC8
ENSG00000183091	4703	NEB
ENSG00000132207	79008	SLX1B
ENSG00000132207	548593	SLX1A
ENSG00000132207	130134321	LOC130134321
ENSG00000182013	55228	PNMA8A
ENSG00000115207	2976	GTF3C2
ENSG00000178104	9659	PDE4DIP
ENSG00000178104	124904395	LOC124904395
ENSG00000237638	400958	LINC02245
ENSG00000245205	100421854	EEF1A1P4
ENSG00000176624	51320	MEX3C
ENSG00000166794	5479	PPIB
ENSG00000120327	56122	PCDHB14
ENSG00000160345	138162	PIERCE1
ENSG00000141965	55527	FEM1A
ENSG00000073417	5151	PDE8A
ENSG00000157259	57798	GATAD1
ENSG00000085276	2122	MECOM
ENSG00000132554	26166	RGS22
ENSG00000167962	90850	ZNF598
ENSG00000173230	2804	GOLGB1
ENSG00000178971	80169	CTC1
ENSG00000180357	23060	ZNF609
ENSG00000231641	7726	TRIM26
ENSG00000249740	101926904	LINC01265
ENSG00000249740	101929768	OSMR-DT
ENSG00000139637	60314	MYG1
ENSG00000147174	93953	GCNA
ENSG00000112118	4172	MCM3
ENSG00000113838	55171	TBCCD1
ENSG00000226318	100271594	RPS3AP38
ENSG00000237599	6891	TAP2
ENSG00000261832	1201	CLN3
ENSG00000028310	65980	BRD9
ENSG00000122958	9559	VPS26A
ENSG00000290894	54660	PCDHB18P
ENSG00000164176	10085	EDIL3
ENSG00000282936	122526780	LOC122526780
ENSG00000072364	27125	AFF4
ENSG00000141682	5366	PMAIP1
ENSG00000261780	100505817	LINC02582
ENSG00000156709	9131	AIFM1
ENSG00000089818	25977	NECAP1
ENSG00000092208	8487	GEMIN2
ENSG00000130640	10844	TUBGCP2
ENSG00000158526	90121	TSR2
ENSG00000176896	170082	TCEANC
ENSG00000177335	286122	LY6S-AS1
ENSG00000232977	100506697	LINC00327
ENSG00000253948	105375666	VPS13B-DT
ENSG00000274746	163227	ZNF100
ENSG00000278372	80179	MYO19
ENSG00000281385	161	AP2A2
ENSG00000160679	26097	CHTOP
ENSG00000124343	7499	XG
ENSG00000118242	55686	MREG
ENSG00000132879	93611	FBXO44
ENSG00000196470	6477	SIAH1
ENSG00000204642	3134	HLA-F
ENSG00000277429	8293	SERF1A
ENSG00000277429	728492	SERF1B
ENSG00000081014	23431	AP4E1
ENSG00000123349	5204	PFDN5
ENSG00000143315	93183	PIGM
ENSG00000169918	161725	OTUD7A
ENSG00000149658	54915	YTHDF1
ENSG00000113805	5067	CNTN3
ENSG00000185033	10509	SEMA4B
ENSG00000179348	2624	GATA2
ENSG00000147789	7553	ZNF7
ENSG00000099385	9274	BCL7C
ENSG00000100429	83933	HDAC10
ENSG00000139714	283385	MORN3
ENSG00000029153	56938	BMAL2
ENSG00000115970	63892	THADA
ENSG00000138796	3033	HADH
ENSG00000144580	9125	CNOT9
ENSG00000146834	56257	MEPCE
ENSG00000152382	117143	TADA1
ENSG00000154485	118856	MMP21
ENSG00000172380	55970	GNG12
ENSG00000189129	219348	PLAC9
ENSG00000105438	10945	KDELR1
ENSG00000258343	105369921	SNRPF-DT
ENSG00000130560	10422	UBAC1
ENSG00000188761	440603	BCL2L15
ENSG00000116741	5997	RGS2
ENSG00000125741	80207	OPA3
ENSG00000137337	9656	MDC1
ENSG00000063046	1975	EIF4B
ENSG00000116539	55870	ASH1L
ENSG00000117528	5825	ABCD3
ENSG00000158417	9669	EIF5B
ENSG00000166734	113201	GOLM2
ENSG00000174332	148979	GLIS1
ENSG00000196275	84163	GTF2IRD2
ENSG00000236251	3305	HSPA1L
ENSG00000255002	100128233	LINC02324
ENSG00000260448	102723510	LCMT1-AS1
ENSG00000293510	172	AFG3L1P
ENSG00000007047	57787	MARK4
ENSG00000283903	2256	FGF11
ENSG00000067066	6672	SP100
ENSG00000131591	54991	C1orf159
ENSG00000095587	7093	TLL2
ENSG00000160207	11077	HSF2BP
ENSG00000167562	55762	ZNF701
ENSG00000084463	51729	WBP11
ENSG00000140836	463	ZFHX3
ENSG00000262243	1066	CES1
ENSG00000065243	5586	PKN2
ENSG00000229847	196047	EMX2OS
ENSG00000264278	100131655	ZNF236-DT
ENSG00000185960	6473	SHOX
ENSG00000152409	133746	JMY
ENSG00000119698	57718	PPP4R4
ENSG00000175287	254295	PHYHD1
ENSG00000140525	55215	FANCI
ENSG00000143882	245973	ATP6V1C2
ENSG00000241839	80301	PLEKHO2
ENSG00000288920	388524	RPSA2
ENSG00000294531	105372733	LOC105372733
ENSG00000179051	55920	RCC2
ENSG00000183647	348327	ZNF530
ENSG00000090857	55066	PDPR
ENSG00000090857	124907803	LOC124907803
ENSG00000090857	128966601	LOC128966601
ENSG00000169967	10746	MAP3K2
ENSG00000111581	57122	NUP107
ENSG00000122642	11328	FKBP9
ENSG00000078487	55063	ZCWPW1
ENSG00000117020	10000	AKT3
ENSG00000136205	64759	TNS3
ENSG00000166822	124491	TMEM170A
ENSG00000185624	5034	P4HB
ENSG00000240857	57665	RDH14
ENSG00000006652	3475	IFRD1
ENSG00000094661	126370	OR1I1
ENSG00000094804	990	CDC6
ENSG00000100982	63935	PCIF1
ENSG00000155287	81894	SLC25A28
ENSG00000304751	124903491	LOC124903491
